transaction_id,step,transaction_type,amount,sender_account,sender_old_balance,sender_new_balance,recipient_account,recipient_old_balance,recipient_new_balance,is_suspicious
15147,30,TRANSFER,83277.53,C941867,601085.8,517808.27,C431786,45417.51,128695.04,0
9550,27,PAYMENT,315337.71,C123431,88206.26,0,M326646,205216.55,205216.55,0
11497,8,CASH_OUT,375779.58,C770189,292998.29,0,C653074,103471.6,479251.18,1
13648,26,PAYMENT,9999.99,C406984,691200.69,537652.61,M852453,481278.59,481278.59,0
23717,19,CASH_OUT,203028.98,C352703,225745.94,22716.96,C787611,97343,300371.98,1
21683,7,DEPOSIT,366444.19,C868992,989520.73,989520.73,M173187,634321.33,1000765.52,0
23810,15,DEPOSIT,273753.18,C354807,903898.45,903898.45,M393244,801067.25,1074820.43,0
13148,29,PAYMENT,111378.77,C668432,165854.02,54475.25,M414396,102208.52,102208.52,0
4583,29,PAYMENT,155054.49,C936635,607571.25,452516.76,M320266,214057.39,214057.39,0
23829,28,CASH_OUT,356504.31,C283175,743890.38,387386.07,C593622,51299.04,407803.35,1
7368,3,CASH_OUT,111033.89,C677007,872833.21,761799.32,C843248,557334.67,668368.56,0
10682,13,CASH_OUT,41862.42,C955315,954679.26,912816.84,C369425,794603.15,836465.57,0
144,3,CASH_OUT,287516.98,C349708,41308.14,0,C548912,178196.43,465713.41,1
19089,22,PAYMENT,492969.34,C629006,51641.09,0,M134453,343617.28,343617.28,0
22671,19,TRANSFER,234421.02,C875848,953509.2,719088.18,C926420,397661.96,632082.98,1
9345,13,PAYMENT,284128.02,C760062,689174.55,405046.53,M902817,684074,684074,0
14142,10,DEPOSIT,210880.92,C916479,263376.74,263376.74,C934787,0,0,0
1213,9,PAYMENT,51679.26,C182844,370834.08,319154.82,M555636,20764.09,20764.09,0
18465,15,PAYMENT,330745.23,C135585,562418.5,231673.27,M326941,149832.16,149832.16,0
9262,25,TRANSFER,123019,C281415,980006.11,856987.11,C803877,746955.04,869974.04,0
14087,29,TRANSFER,107510.01,C407644,343159.61,235649.6,C464576,552739.29,660249.3,0
21242,28,PAYMENT,393007.21,C636619,860532.38,467525.17,M373371,292660.58,292660.58,0
5995,3,TRANSFER,261450.77,C714767,543639.56,282188.79,C891352,217217.4,478668.17,1
4273,4,TRANSFER,351471.38,C925737,767509.25,416037.87,C743032,266002.7,617474.08,1
14924,10,TRANSFER,31863.43,C122392,596417.37,564553.94,C831362,245915.25,277778.68,0
18642,27,TRANSFER,277596.6,C186198,14879.86,0,C342629,533864.95,811461.55,1
787,21,CASH_OUT,145961.89,C907810,471587.07,325625.18,C104696,110434.37,256396.26,0
11050,11,PAYMENT,8323.49,C670156,119488.48,111164.99,M245085,665295.83,665295.83,0
14786,9,PAYMENT,464028.78,C899042,266369.61,0,M274994,686991.64,686991.64,0
18101,5,CASH_OUT,325995.96,C896378,77941.79,0,C388652,14604.73,340600.69,1
19309,10,PAYMENT,426078.77,C724007,906369.68,480290.91,M611534,87190.86,87190.86,0
15793,6,PAYMENT,209542.19,C798454,368720.09,159177.9,M126387,189969.86,189969.86,0
12380,10,PAYMENT,365679.43,C993659,551161.97,185482.54,M921547,312780.82,312780.82,0
7854,12,TRANSFER,428515.13,C788115,943553.41,515038.28,C748233,404634.24,833149.37,1
23527,21,TRANSFER,248159.97,C228167,104329.71,0,C168903,265882.71,514042.68,1
20752,29,PAYMENT,95016.51,C391779,850202.58,755186.07,M356984,34909.96,34909.96,0
13017,27,PAYMENT,139069.6,C660824,674616.05,535546.45,M896754,82275.78,82275.78,0
14874,1,CASH_OUT,267027.01,C224029,477538.95,210511.94,C777151,982885.68,1249912.69,1
14260,29,PAYMENT,437440.34,C680502,643508.26,206067.92,M901873,980984.36,980984.36,0
4627,13,PAYMENT,457932.38,C643587,745338.91,287406.53,M309636,952206.25,952206.25,0
17381,28,TRANSFER,427845.33,C505408,920302.53,492457.2,C577544,376843.98,804689.31,1
21427,7,CASH_OUT,152080.14,C160881,598002.78,445922.64,C772801,80528.7,232608.84,0
21946,27,TRANSFER,230046.2,C598918,757412.22,527366.02,C125248,756623.55,986669.75,1
155,9,PAYMENT,352597.44,C118201,511324.54,158727.1,M357636,469244.95,469244.95,0
11469,7,TRANSFER,217747.19,C946381,261860.23,44113.04,C290833,944482.31,1162229.5,1
23081,3,CASH_OUT,58008.44,C415345,733898.56,675890.12,C306125,851275.46,909283.9,0
8056,27,TRANSFER,9134.64,C599736,158273.03,149138.39,C122704,463975.25,473109.89,0
20782,24,CASH_OUT,3373.35,C542811,9197.66,5824.31,C116824,585615.42,588988.77,0
8927,29,DEPOSIT,302693.77,C400510,508664.65,508664.65,M884323,295195.08,597888.85,0
157,12,TRANSFER,436437.91,C411191,320125.05,0,C471784,769616.18,1206054.09,1
3086,8,CASH_OUT,169155.34,C776182,12807.33,0,C434547,863048.04,1032203.38,0
1553,2,PAYMENT,145132.71,C778185,547946.3,402813.59,M690739,337041.69,337041.69,0
13394,22,PAYMENT,362731.79,C531018,376207.12,13475.33,M405334,648304.17,648304.17,0
557,6,PAYMENT,19743.39,C818166,504890.81,485147.42,M943395,123407.17,123407.17,0
2149,8,TRANSFER,223778.77,C992934,281519.09,57740.32,C728855,531857.11,755635.88,1
11988,21,PAYMENT,61047.74,C660455,93586.42,32538.68,M538883,303036.82,303036.82,0
496,11,CASH_OUT,20542.78,C124136,369755.39,349212.61,C531003,981817.21,1002359.99,0
21555,20,PAYMENT,130135.94,C178900,941500.91,811364.97,M963165,834400.87,834400.87,0
2322,18,TRANSFER,352810.43,C570272,60859.15,0,C217658,80620.95,433431.38,1
17297,3,PAYMENT,378206.33,C310629,592548.62,214342.29,M524069,253729.97,253729.97,0
152,9,CASH_OUT,56989.85,C765508,28801.37,0,C212364,279987.55,336977.4,0
24236,10,PAYMENT,203514.09,C693178,506016.6,302502.51,C496605,0,0,0
21499,30,PAYMENT,30375.18,C104299,491053.19,460678.01,M500766,437823.46,437823.46,0
20941,5,PAYMENT,428338.18,C899433,233658.77,0,M571798,583552.4,583552.4,0
1365,3,TRANSFER,365155.34,C315555,229184.91,0,C250407,66325.61,431480.95,1
18123,10,TRANSFER,382627.68,C562195,49928.81,0,C180950,733956.46,1116584.14,1
15697,6,DEPOSIT,34649.67,C749195,206371.01,206371.01,M566550,126333.18,160982.85,0
3721,19,PAYMENT,139964.88,C398332,972226.6,832261.72,M171813,72012.66,72012.66,0
7128,19,TRANSFER,126283.62,C554655,211248.43,84964.81,C536182,489098.04,615381.66,0
9534,18,CASH_OUT,112601.09,C965618,469989.11,357388.02,C484488,480051.13,592652.22,0
17273,30,PAYMENT,197757.1,C880401,939150.35,741393.25,M409896,438237.56,438237.56,0
5472,28,CASH_OUT,115970.93,C282605,739612.48,623641.55,C698063,723354.13,839325.06,0
20139,18,PAYMENT,67234.46,C396230,193782.2,126547.74,M422183,921753.63,921753.63,0
4824,13,TRANSFER,147206.39,C146828,849470.06,702263.67,C152916,992149.42,1139355.81,0
15480,18,CASH_OUT,53307.45,C904478,360841.67,307534.22,C821128,704508.93,757816.38,0
12654,2,PAYMENT,401020.4,C544946,296797.44,0,M143322,598291.36,598291.36,0
16728,27,PAYMENT,233899.92,C759926,894726.89,660826.97,M717468,426458.54,426458.54,0
4137,30,CASH_OUT,31152.35,C935804,397400.49,366248.14,C616956,180523.83,211676.18,0
12389,26,TRANSFER,394829.47,C304150,441719.19,46889.72,C547602,896986.72,1291816.19,1
2122,28,TRANSFER,282060.62,C508401,305071.64,23011.02,C680173,505594.4,787655.02,1
6859,18,CASH_OUT,89200.41,C311283,440867.62,351667.21,C402469,726112.17,815312.58,0
993,21,TRANSFER,421682.13,C116643,973468.9,551786.77,C432705,153084.82,574766.95,1
13274,14,PAYMENT,450995.67,C886402,946757.46,495761.79,M824969,587948.99,587948.99,0
15872,18,PAYMENT,211251.97,C709571,411388.77,200136.8,M638723,823496.57,823496.57,0
16150,11,PAYMENT,154718.38,C177127,598711.67,443993.29,M106140,245933.86,245933.86,0
19304,12,DEPOSIT,206240.7,C974842,185460.53,185460.53,M177923,939756.27,1145996.97,0
15631,7,CASH_OUT,246205.04,C306436,612705.13,366500.09,C556801,482796.7,729001.74,1
7367,10,PAYMENT,302845.31,C770518,756977.73,454132.42,M719823,854295.21,854295.21,0
17850,5,TRANSFER,119830.1,C409831,202545.17,82715.07,C146808,148269.3,268099.4,0
23388,27,CASH_OUT,433105.3,C823662,362346.09,0,C991446,854370.78,1287476.08,1
3566,2,PAYMENT,83122.71,C134594,733567.52,650444.81,M842789,708378.16,708378.16,0
5841,27,TRANSFER,210767.42,C327713,847852.27,637084.85,C893031,597571.55,808338.97,1
16668,15,PAYMENT,407729.32,C402379,641897.64,234168.32,M165605,171926.7,171926.7,0
24094,13,PAYMENT,410319.23,C683824,324344.74,0,M496795,584032.03,584032.03,0
12862,11,DEPOSIT,27248.02,C327546,347958.68,347958.68,M888559,106491.63,133739.65,0
8912,23,CASH_OUT,61327.55,C790068,620094.53,558766.98,C261522,598350.78,659678.33,0
4152,22,TRANSFER,110839.1,C847476,588931.68,478092.58,C524799,82553.29,193392.39,0
16076,10,PAYMENT,54997.43,C940803,592951.75,537954.32,M770431,905449.76,905449.76,0
14272,17,TRANSFER,182884.94,C377834,553136.22,370251.28,C660743,794797.02,977681.96,0
14131,20,DEPOSIT,106467.28,C977438,976449.79,976449.79,M886116,897034.81,1003502.09,0
24586,2,TRANSFER,300878.06,C771975,295392.84,0,C808527,232350.38,533228.44,1
13503,29,PAYMENT,309511.54,C260617,740677.46,431165.92,M534033,361535.19,361535.19,0
10314,20,TRANSFER,275514.48,C707903,125797.24,0,C846178,592319.91,867834.39,1
18591,24,PAYMENT,405578.63,C943319,632423.21,226844.58,M575845,636537.98,636537.98,0
18875,8,DEPOSIT,422738.81,C443734,567861.2,567861.2,M728538,218518.21,641257.02,0
13205,17,PAYMENT,460089.2,C650228,25547.12,0,M862327,579908.76,579908.76,0
4322,14,DEPOSIT,255691.34,C874718,596136.68,596136.68,M551990,900841.73,1156533.07,0
3162,14,PAYMENT,201849.39,C236164,999591.4,797742.01,M415090,384885.35,384885.35,0
2631,20,PAYMENT,85728.12,C970890,575159.55,489431.43,M464355,891736.7,891736.7,0
3175,10,TRANSFER,337185.05,C565115,616114.24,278929.19,C760487,685815.43,1023000.48,1
2566,16,CASH_OUT,384910.38,C736949,539682.16,154771.78,C920902,549697.55,934607.93,1
22354,10,PAYMENT,262182.67,C973067,752314.81,490132.14,C590492,0,0,0
17588,21,DEPOSIT,420186.8,C316182,205159.53,205159.53,M600773,40580.92,460767.72,0
22924,23,PAYMENT,449801.02,C774226,688537.1,238736.08,M809583,323243.01,323243.01,0
17001,10,PAYMENT,479443.03,C983978,59178.26,0,M801503,750043.04,750043.04,0
3115,18,TRANSFER,91241.01,C307111,976470.67,885229.66,C394431,147030.94,238271.95,0
10834,10,DEPOSIT,345056.99,C435412,531310.24,531310.24,M903777,476428.24,821485.23,0
22633,20,TRANSFER,401021.61,C602992,741991.31,340969.7,C106592,827901.97,1228923.58,1
13921,5,PAYMENT,478236.07,C404509,503087.43,24851.36,M278387,600460.77,600460.77,0
18765,7,PAYMENT,60535.65,C885387,425000.15,364464.5,M645192,358716.51,358716.51,0
2461,11,TRANSFER,411018.05,C151419,329434.74,0,C813447,91214.28,502232.33,1
14915,13,DEPOSIT,250362.28,C723219,895315.4,895315.4,M545153,300515.3,550877.58,0
11811,11,CASH_OUT,297085.02,C248077,269075.68,0,C473624,532050.94,829135.96,1
22726,18,CASH_OUT,67248.52,C994118,918421.01,851172.49,C625400,0,0,1
8093,7,PAYMENT,296616.51,C119327,549781.91,253165.4,M612403,324524.01,324524.01,0
17742,20,PAYMENT,312892.62,C925117,163673.89,0,M503682,133485.85,133485.85,0
7799,27,PAYMENT,8430.34,C237911,135556.64,127126.3,M284342,187956.11,187956.11,0
8998,10,CASH_OUT,353106.81,C718854,977449.99,624343.18,C394184,2078.44,355185.25,1
12887,15,CASH_OUT,263977.58,C649287,137763.85,0,C551410,954660.08,1218637.66,1
22026,21,DEPOSIT,21165.4,C310774,269205.36,269205.36,M528107,401098.67,422264.07,0
7777,5,PAYMENT,376921.97,C604121,398924.98,22003.01,M973331,221194.3,221194.3,0
14202,13,TRANSFER,349709.51,C293874,784538.54,434829.03,C854958,353981.16,703690.67,1
17975,26,TRANSFER,493470.28,C864965,68201.49,0,C760328,409857.46,903327.74,1
15490,22,CASH_OUT,330329.97,C216320,331222.37,892.4,C640839,738494.4,1068824.37,1
24644,18,CASH_OUT,393939.18,C905674,850792.19,456853.01,C217666,108823.35,502762.53,1
3141,5,DEPOSIT,255642.3,C356653,729757.5,729757.5,M820080,279606.27,535248.57,0
12473,13,CASH_OUT,103594.51,C205411,63405.07,0,C344850,755230.54,858825.05,0
5339,27,PAYMENT,98132.46,C477902,474757.12,376624.66,M678357,180535.91,180535.91,0
18938,7,PAYMENT,80590.64,C564219,203056.61,122465.97,M855424,884648.11,884648.11,0
16932,27,CASH_OUT,95745.41,C599432,108080.47,12335.06,C118969,751192.98,846938.39,0
7119,29,PAYMENT,396994.64,C275687,6980.79,0,M792612,787422.49,787422.49,0
6938,17,TRANSFER,248771.91,C707271,161258.18,0,C623974,739513.61,988285.52,1
16411,10,PAYMENT,302587.69,C145161,743486.21,440898.52,M130153,182697.87,182697.87,0
17452,4,CASH_OUT,15689.22,C262486,364286.63,348597.41,C756612,671081.64,686770.86,0
3919,10,TRANSFER,138622.46,C675991,81258.41,0,C865755,738003.28,876625.74,0
5530,10,PAYMENT,81311.18,C396477,772870.86,691559.68,M921120,790710.23,790710.23,0
5399,3,CASH_OUT,263932.43,C936187,642283.73,378351.3,C366187,180246.13,444178.56,1
11361,18,PAYMENT,330788.38,C691802,810.45,0,M918320,320720.55,320720.55,0
14381,22,PAYMENT,368464.03,C832080,225625.29,0,M562247,551889.67,551889.67,0
17286,7,TRANSFER,47378.2,C945495,884514,837135.8,C504148,936761.43,984139.63,0
20045,10,PAYMENT,58530.4,C820137,23041.76,0,M753308,125745.67,125745.67,0
10741,21,TRANSFER,64206.05,C260522,400629.77,336423.72,C169792,771920.03,836126.08,0
16822,2,TRANSFER,260513.24,C619509,754520.6,494007.36,C294395,756724.15,1017237.39,1
8321,10,TRANSFER,469554.46,C103081,196963,0,C926624,77914.65,547469.11,1
15700,9,PAYMENT,295166.4,C721044,534569.08,239402.68,M533614,852659.25,852659.25,0
11113,15,PAYMENT,470533.56,C563494,857449.54,386915.98,M300551,502215.72,502215.72,0
5270,4,PAYMENT,147889.22,C936376,254671.64,106782.42,M158594,976977.32,976977.32,0
1862,6,TRANSFER,107448.34,C232732,303970.28,196521.94,C389295,62078.48,169526.82,0
10892,28,TRANSFER,115574.76,C404860,781810.73,666235.97,C199885,352669.03,468243.79,0
24840,23,CASH_OUT,208641.21,C868659,229867.05,21225.84,C707714,153620.97,362262.18,1
17489,4,PAYMENT,44417.97,C733421,181945.32,137527.35,M834667,928665.42,928665.42,0
9226,10,TRANSFER,57557,C195238,724445.18,666888.18,C321719,499914.25,557471.25,0
2,20,PAYMENT,333488.1,C272097,854220.34,520732.24,M499308,934059.82,934059.82,0
2707,21,DEPOSIT,451455.84,C885995,819889.38,819889.38,M304974,898318.79,1349774.63,0
13328,27,TRANSFER,73413.78,C464322,891202.02,817788.24,C577647,867127.32,940541.1,0
10692,16,PAYMENT,452719.25,C668499,586835.82,134116.57,M895560,490134.8,490134.8,0
9197,14,DEPOSIT,82997.91,C324020,453562.51,453562.51,M460791,600528.48,683526.39,0
6958,20,CASH_OUT,249892.15,C547018,389574.59,139682.44,C830205,251868.05,501760.2,1
2156,6,TRANSFER,40908.74,C216622,370702.18,329793.44,C954452,687238.41,728147.15,0
4012,25,CASH_OUT,290990.86,C744866,931138,640147.14,C750527,501783.6,792774.46,1
535,22,PAYMENT,284997.96,C964192,472007.48,187009.52,M701076,328312.27,328312.27,0
11963,17,PAYMENT,347453.03,C299603,983046.09,635593.06,M288198,898495.7,898495.7,0
5824,17,TRANSFER,402960.65,C144404,447722.55,44761.9,C820928,201001.23,603961.88,1
16970,20,TRANSFER,300411.31,C197690,353724.91,53313.6,C425477,155149.44,455560.75,1
11876,21,PAYMENT,90192.89,C414778,270261.04,180068.15,M510374,480635.43,480635.43,0
12353,23,CASH_OUT,94902.22,C552870,131141.98,36239.76,C132159,280637,375539.22,0
15324,20,TRANSFER,172939.12,C331525,150361.7,0,C373791,318526.47,491465.59,0
21100,27,PAYMENT,300470.89,C436359,43364.32,0,M789960,969499.47,969499.47,0
19298,3,CASH_OUT,274950.36,C857482,72942.49,0,C955082,404233.76,679184.12,1
20615,18,TRANSFER,374614.61,C553546,987843.46,613228.85,C568973,336620.57,711235.18,1
8684,4,DEPOSIT,294522.22,C517338,112047.22,112047.22,M391275,554295.44,848817.66,0
9744,2,CASH_OUT,330129.62,C625946,440652.32,110522.7,C233207,4082.78,334212.4,1
14261,27,PAYMENT,44766.25,C620087,628395.36,583629.11,M667269,199696.29,199696.29,0
15125,22,CASH_OUT,230317.48,C847140,962134.28,731816.8,C315196,288542.05,518859.53,1
9089,13,PAYMENT,265924.39,C244130,522591.76,256667.37,M197868,742135.66,742135.66,0
16563,1,DEPOSIT,107690.78,C797007,181077.35,181077.35,M306901,535285.39,642976.17,0
6465,11,TRANSFER,491451.21,C634454,128476.43,0,C162840,890128.11,1381579.32,1
22203,20,TRANSFER,415366.71,C728141,398834.27,0,C432600,155178.7,570545.41,1
18301,5,PAYMENT,486655.22,C875493,89603.93,0,M379000,466274.33,466274.33,0
8108,5,DEPOSIT,275125.47,C312128,491123,491123,M430533,560464.42,835589.89,0
14905,5,DEPOSIT,391876.43,C958173,930702.04,930702.04,M105413,324250.88,716127.31,0
1911,26,PAYMENT,451612.78,C403149,729514.2,277901.42,M840594,80872.6,80872.6,0
21318,22,CASH_OUT,356703.67,C382933,909054.13,552350.46,C258888,781993.77,1138697.44,1
19232,21,CASH_OUT,441718.94,C785812,880068.85,438349.91,C419992,986881.69,1428600.63,1
17518,16,CASH_OUT,258110.81,C296124,653414.69,395303.88,C684304,386992.56,645103.37,1
21054,6,CASH_OUT,58637.26,C864124,373455.05,314817.79,C530354,766746.1,825383.36,0
19897,2,PAYMENT,160853.05,C595686,406068.09,245215.04,C832224,0,0,0
1318,23,CASH_OUT,300568.69,C172649,892871.25,592302.56,C140910,116063.65,416632.34,1
4369,8,CASH_OUT,126016.94,C673829,822637.75,696620.81,C365872,626112.18,752129.12,0
8314,25,PAYMENT,129359.12,C682912,764654.91,635295.79,M457462,942917.11,942917.11,0
19006,30,DEPOSIT,88460.07,C545975,974624.01,974624.01,M515021,775806.47,864266.54,0
13855,16,TRANSFER,74039.97,C228658,476128.24,402088.27,C645255,59673.63,133713.6,0
6081,14,CASH_OUT,212400.43,C639298,222199.94,9799.51,C773086,782879.32,995279.75,1
2602,1,PAYMENT,274582.74,C551124,167582.48,0,M899158,91737.45,91737.45,0
6569,8,TRANSFER,440377.84,C702085,667046.42,226668.58,C218198,93692.82,534070.66,1
18558,22,PAYMENT,122959.34,C162169,211450.51,88491.17,M437100,655236.17,655236.17,0
24012,18,PAYMENT,263477.8,C727247,825646.76,562168.96,M715277,941029.98,941029.98,0
12747,5,TRANSFER,273390.63,C490127,616943.98,343553.35,C201868,785377.92,1058768.55,1
13277,26,PAYMENT,121101.42,C192788,915817.5,794716.08,M358610,365721.86,365721.86,0
7996,15,PAYMENT,165563.88,C360391,808990.26,643426.38,M464381,984814.43,984814.43,0
9143,7,TRANSFER,344085.17,C278353,17190.76,0,C594321,866601.88,1210687.05,1
3769,10,TRANSFER,210783.59,C811563,287385.03,76601.44,C262977,272487.07,483270.66,1
5078,23,PAYMENT,483517.08,C815216,829913.17,346396.09,M792069,424863.21,424863.21,0
23760,3,PAYMENT,4543.9,C800647,111101.71,106557.81,M136317,365471.17,365471.17,0
9600,12,PAYMENT,429033.59,C807844,139885.79,0,M200706,85826.52,85826.52,0
4632,19,DEPOSIT,144640.37,C826523,528034.56,528034.56,M885998,187821.81,332462.18,0
241,13,TRANSFER,209476.23,C269173,982548.76,773072.53,C256131,354941.96,564418.19,1
16054,8,CASH_OUT,60491.6,C340897,535603.31,475111.71,C725851,473467.57,533959.17,0
15425,20,TRANSFER,63443.7,C829803,686054.95,622611.25,C352698,64138.34,127582.04,0
22989,4,PAYMENT,358717.41,C268914,851195.35,492477.94,M318026,282287.92,282287.92,0
19178,16,PAYMENT,182944.92,C174569,60990.93,0,M574882,562875.52,562875.52,0
11462,15,PAYMENT,266619.82,C452681,841312.99,574693.17,M330203,829575.16,829575.16,0
7466,14,TRANSFER,191484.31,C417491,78134.58,0,C789135,597014.75,788499.06,0
1868,27,CASH_OUT,126193.71,C923818,819876.91,693683.2,C441769,401229.18,527422.89,0
19173,3,PAYMENT,206388.67,C658929,926173.27,719784.6,M101289,469215.24,469215.24,0
2522,29,DEPOSIT,25958.1,C518743,390547.65,390547.65,M331640,564231.56,590189.66,0
1821,5,CASH_OUT,122581.56,C601211,771201.03,648619.47,C276405,329115.41,451696.97,0
2411,28,PAYMENT,357015.97,C359360,861605.53,504589.56,M967686,579486.48,579486.48,0
8244,22,PAYMENT,142594.28,C797211,69224.76,0,M273640,80468.28,80468.28,0
6638,30,PAYMENT,311660.55,C430956,475259.38,163598.83,M833519,195561.36,195561.36,0
16577,16,PAYMENT,342918.49,C588483,804188.95,461270.46,M987336,56466.77,56466.77,0
4566,30,PAYMENT,89811.81,C131649,301455.21,211643.4,M529516,15342.19,15342.19,0
14918,6,CASH_OUT,367809.93,C741058,397965.7,30155.77,C890740,441730.21,809540.14,1
13930,25,TRANSFER,288027.86,C276490,855286.84,567258.98,C409799,558443.52,846471.38,1
22718,11,CASH_OUT,6076.24,C690944,678719.82,672643.58,C297836,920197.85,926274.09,0
6392,8,TRANSFER,114824.51,C158643,431893.16,317068.65,C251188,939424.41,1054248.92,0
2119,27,DEPOSIT,289045.84,C840490,834827.1,834827.1,M619824,486500.41,775546.25,0
10051,9,CASH_OUT,415342.58,C513857,731998.27,316655.69,C609308,553110.32,968452.9,1
3780,4,CASH_OUT,267328.67,C489018,945594.01,678265.34,C789318,8246.83,275575.5,1
23281,2,CASH_OUT,421116.78,C954460,278604.26,0,C218648,971930.78,1393047.56,1
4962,17,TRANSFER,145512.1,C616675,287614.35,142102.25,C637365,785688.83,931200.93,0
2810,14,DEPOSIT,177058.68,C239667,690816.45,690816.45,M256974,148204.13,325262.81,0
499,7,PAYMENT,292249.93,C951611,105906.34,0,M648524,444311.27,444311.27,0
11446,28,PAYMENT,44027.16,C773207,411991.65,367964.49,M252436,213847.93,213847.93,0
919,26,TRANSFER,455804.81,C244499,111046.39,0,C164442,372426.75,828231.56,1
13391,29,TRANSFER,424846.21,C496152,281009.57,0,C720600,394912.11,819758.32,1
13265,19,PAYMENT,113331,C795989,815805.55,702474.55,M932745,769495.82,769495.82,0
4285,9,CASH_OUT,495983.38,C444422,515812.43,19829.05,C934366,983703.98,1479687.36,1
20669,15,CASH_OUT,494222.74,C782512,426695.13,0,C230278,930552.46,1424775.2,1
229,23,CASH_OUT,470955.85,C253354,496029.89,25074.04,C927435,208667.62,679623.47,1
22237,14,CASH_OUT,18893.19,C833498,917054.76,898161.57,C384893,557677.99,576571.18,0
2742,16,PAYMENT,122904.16,C402838,880458.23,757554.07,M797972,516217.34,516217.34,0
13330,15,DEPOSIT,179432.44,C961031,766549.27,766549.27,M340906,966504.29,1145936.73,0
11704,4,TRANSFER,75832.71,C196167,209806.66,133973.95,C702696,92224.18,168056.89,0
14349,3,DEPOSIT,134020.96,C353865,30886.86,30886.86,M906995,476597.85,610618.81,0
9272,1,TRANSFER,212555.31,C897206,514762.35,302207.04,C711209,731208.44,943763.75,1
19938,13,PAYMENT,166920.58,C816413,506861.92,339941.34,M547339,483217.51,483217.51,0
11114,20,CASH_OUT,281789.04,C364790,799100.58,517311.54,C130974,926282.07,1208071.11,1
6002,27,PAYMENT,104622.34,C294382,456292.32,351669.98,M206437,828430.18,828430.18,0
4898,26,DEPOSIT,127848.81,C139162,162373.93,162373.93,M501388,816415.38,944264.19,0
5584,3,PAYMENT,376254.05,C450816,956526.75,580272.7,M590174,487952.55,487952.55,0
7868,11,PAYMENT,66653.86,C910097,696590.15,629936.29,M780768,206762.2,206762.2,0
1129,9,CASH_OUT,358277.11,C601156,444580.9,86303.79,C213610,688639.62,1046916.73,1
20138,8,TRANSFER,356701.9,C779948,147964.69,0,C194905,840424.54,1197126.44,1
10401,10,CASH_OUT,322015.19,C523441,572176.62,250161.43,C741138,834691.57,1156706.76,1
1568,24,PAYMENT,237747.15,C902136,793064.49,555317.34,M560108,896827.33,896827.33,0
10299,28,DEPOSIT,329371.11,C674182,468117.28,468117.28,M559196,820527.24,1149898.35,0
1707,20,TRANSFER,260962.72,C229417,468196.04,207233.32,C411322,279254.78,540217.5,1
3154,10,CASH_OUT,448172.69,C755567,525259.11,77086.42,C324998,612947.53,1061120.22,1
10365,13,TRANSFER,423497.6,C548025,380286.97,0,C255844,915318.48,1338816.08,1
11524,11,DEPOSIT,107098.91,C164736,452237.18,452237.18,M184422,184632.06,291730.97,0
7300,25,DEPOSIT,62226.71,C508770,327260.71,327260.71,M700513,117539.62,179766.33,0
21156,19,TRANSFER,151841.47,C527398,302971.76,151130.29,C322977,152688.93,304530.4,0
24511,15,CASH_OUT,414394.74,C561056,311097.56,0,C606046,70973,485367.74,1
6241,20,PAYMENT,42256.52,C660394,701654.09,659397.57,M222865,250052.79,250052.79,0
9825,24,DEPOSIT,229188.62,C977646,126541.97,126541.97,M586353,881871.5,1111060.12,0
2926,26,PAYMENT,349154.19,C690108,310132.84,0,M335919,938134.54,938134.54,0
10491,3,CASH_OUT,354276.52,C490667,740550.14,386273.62,C940401,696949.65,1051226.17,1
24692,17,TRANSFER,383292.79,C951074,465678.78,82385.99,C873016,120396.95,503689.74,1
12445,26,TRANSFER,362131.22,C242911,998197.5,636066.28,C354946,657662.5,1019793.72,1
2722,11,CASH_OUT,425805.83,C430400,25158.78,0,C106826,418540.03,844345.86,1
7510,10,TRANSFER,57593.8,C554497,94490.31,36896.51,C346167,710296.52,767890.32,0
21905,14,DEPOSIT,255260.61,C949982,573346.2,573346.2,M161497,999122.94,1254383.55,0
19829,20,CASH_OUT,319746.85,C870455,798529.64,478782.79,C170349,6547.96,326294.81,1
22048,24,CASH_OUT,431585.67,C529795,172984.49,0,C451170,296302.82,727888.49,1
13800,16,DEPOSIT,485448.37,C969997,515212.36,515212.36,M379920,992631.7,1478080.07,0
15155,27,CASH_OUT,151917.1,C721599,646451.16,494534.06,C309981,642849.64,794766.74,0
20960,15,PAYMENT,67494.52,C477945,591841.65,524347.13,M172692,633934.41,633934.41,0
14784,18,TRANSFER,457024.78,C785575,658363.34,201338.56,C248892,384410.05,841434.83,1
16345,12,CASH_OUT,424685.18,C232819,135892.23,0,C254590,227495.97,652181.15,1
10833,10,PAYMENT,296951.34,C340604,627840.21,330888.87,M924983,807514.72,807514.72,0
15750,23,DEPOSIT,17616,C295517,235772.73,235772.73,M464041,582661.36,600277.36,0
9054,7,PAYMENT,91690.26,C462642,239771.74,148081.48,M415291,696937.96,696937.96,0
1506,9,CASH_OUT,357925.96,C234577,486270.91,128344.95,C534694,58491.38,416417.34,1
6055,13,PAYMENT,360751.32,C264450,694435.11,333683.79,M271406,951734.8,951734.8,0
20579,18,TRANSFER,80631.59,C711092,717262.45,636630.86,C280255,559079.87,639711.46,0
4226,16,TRANSFER,427287.36,C711272,125490.92,0,C843110,889004.85,1316292.21,1
23588,2,CASH_OUT,178500.03,C145737,855986.11,677486.08,C728297,402258.77,580758.8,0
